Link	Drawing	Ref	Type	Sheet	Frame	Title	Notes
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1291/mode/1up	LDW280-11046	A	DW	3	1	CHANNEL ASSY, ASCENT STAGE - MID SECTION -Z27, WATER QUANTITY MEASURING DEVICE	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1289/mode/1up	LDW280-11046	A	DW	1.1	1	CHANNEL ASSY, ASCENT STAGE - MID SECTION -Z27, WATER QUANTITY MEASURING DEVICE	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1294/mode/1up	LDW280-11047	A	DW	1	1	CHANNEL ASSY, ASCENT STAGE - MID SECTION -Z27, WATER QUANTITY MEASURING DEVICE	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1296/mode/1up	LDW280-11047	A	DW	2	1	CHANNEL ASSY, ASCENT STAGE - MID SECTION -Z27, WATER QUANTITY MEASURING DEVICE	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1297/mode/1up	LDW280-11047	A	DW	3	1	CHANNEL ASSY, ASCENT STAGE - MID SECTION -Z27, WATER QUANTITY MEASURING DEVICE	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1295/mode/1up	LDW280-11047	A	DW	1.1	1	CHANNEL ASSY, ASCENT STAGE - MID SECTION -Z27, WATER QUANTITY MEASURING DEVICE	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1298/mode/1up	LDW280-11048	A	DW	1	1	GUSSET, ASCENT STAGE - CABIN - X213	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1300/mode/1up	LDW280-11048	A	DW	2	1	GUSSET, ASCENT STAGE - CABIN - X213	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1299/mode/1up	LDW280-11048	A	DW	1.1	1	GUSSET, ASCENT STAGE - CABIN - X213	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1301/mode/1up	LDW280-11048	B	DW	1	1	GUSSET, ASCENT STAGE - CABIN - X213	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1303/mode/1up	LDW280-11048	B	DW	2	1	GUSSET, ASCENT STAGE - CABIN - X213	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1304/mode/1up	LDW280-11048	B	DW	3	1	GUSSET, ASCENT STAGE - CABIN - X213	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1302/mode/1up	LDW280-11048	B	DW	1.1	1	GUSSET, ASCENT STAGE - CABIN - X213	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1306/mode/1up	LDW280-11049	B	DW	1	1	CHANNEL, ASCENT STAGE - MID SECTION, HEAT EXCHANGER SWITCH	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1308/mode/1up	LDW280-11049	B	DW	2	1	CHANNEL, ASCENT STAGE - MID SECTION, HEAT EXCHANGER SWITCH	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1309/mode/1up	LDW280-11049	B	DW	3	1	CHANNEL, ASCENT STAGE - MID SECTION, HEAT EXCHANGER SWITCH	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1307/mode/1up	LDW280-11049	B	DW	1.1	1	CHANNEL, ASCENT STAGE - MID SECTION, HEAT EXCHANGER SWITCH	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1315/mode/1up	LDW280-11050	-	EO	C02	1	RING, ASCENT STAGE - MID SECTION, S-BAND STEERABLE ANT.-CONT REINF	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1310/mode/1up	LDW280-11050	A	DW	2	1	RING, ASCENT STAGE - MID SECTION, S-BAND STEERABLE ANT.-CONT REINF	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1311/mode/1up	LDW280-11050	A	DW	3	1	RING, ASCENT STAGE - MID SECTION, S-BAND STEERABLE ANT.-CONT REINF	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1312/mode/1up	LDW280-11050	B	DW	1	1	RING, ASCENT STAGE - MID SECTION, S-BAND STEERABLE ANT.-CONT REINF	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1313/mode/1up	LDW280-11050	B	DW	1.1	1	RING, ASCENT STAGE - MID SECTION, S-BAND STEERABLE ANT.-CONT REINF	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1316/mode/1up	LDW280-11051	-	DW	1	1	CHANNEL - ASCENT STAGE, MID-SECT - -Z27 WIRING SUPT.	
https://archive.org/stream/rescans505images#page/n56/mode/1up	LDW280-11051	-	DW	1	1	CHANNEL - ASCENT STAGE, MID-SECT - -Z27 WIRING SUPT.	Lighter scan.
https://archive.org/stream/rescans505images#page/n57/mode/1up	LDW280-11051	-	DW	1	1	CHANNEL - ASCENT STAGE, MID-SECT - -Z27 WIRING SUPT.	Darker scan.
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1317/mode/1up	LDW280-11051	-	DW	1	2	CHANNEL - ASCENT STAGE, MID-SECT - -Z27 WIRING SUPT.	
https://archive.org/stream/rescans505images#page/n58/mode/1up	LDW280-11051	-	DW	1	2	CHANNEL - ASCENT STAGE, MID-SECT - -Z27 WIRING SUPT.	Lighter scan.
https://archive.org/stream/rescans505images#page/n59/mode/1up	LDW280-11051	-	DW	1	2	CHANNEL - ASCENT STAGE, MID-SECT - -Z27 WIRING SUPT.	Darker scan.
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1318/mode/1up	LDW280-11054	-	DW	1	1	TEE, ASCENT - MIDSECTION - -Y17.25, POWER DIVIDER, C-BAND	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1320/mode/1up	LDW280-11054	-	DW	2	1	TEE, ASCENT - MIDSECTION - -Y17.25, POWER DIVIDER, C-BAND	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1321/mode/1up	LDW280-11054	-	DW	3	1	TEE, ASCENT - MIDSECTION - -Y17.25, POWER DIVIDER, C-BAND	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1319/mode/1up	LDW280-11054	-	DW	1.1	1	TEE, ASCENT - MIDSECTION - -Y17.25, POWER DIVIDER, C-BAND	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1322/mode/1up	LDW280-11059	B	DW	1.1	1	BRACKET, ASCENT STAGE - MID SECT. - Z27 FUSE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1323/mode/1up	LDW280-11059	C	DW	1	1	BRACKET, ASCENT STAGE - MID SECT. - Z27 FUSE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1326/mode/1up	LDW280-11059	C	DW	2	1	BRACKET, ASCENT STAGE - MID SECT. - Z27 FUSE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1327/mode/1up	LDW280-11059	C	DW	3	1	BRACKET, ASCENT STAGE - MID SECT. - Z27 FUSE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1324/mode/1up	LDW280-11059	C	DW	1.11	1	BRACKET, ASCENT STAGE - MID SECT. - Z27 FUSE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1325/mode/1up	LDW280-11059	C	DW	1.12	1	BRACKET, ASCENT STAGE - MID SECT. - Z27 FUSE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1328/mode/1up	LDW280-11060	A	DW	1	1	CLIP, A/S CABIN - FF LOWER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1330/mode/1up	LDW280-11060	A	DW	2	1	CLIP, A/S CABIN - FF LOWER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1331/mode/1up	LDW280-11060	A	DW	3	1	CLIP, A/S CABIN - FF LOWER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1329/mode/1up	LDW280-11060	A	DW	1.1	1	CLIP, A/S CABIN - FF LOWER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1332/mode/1up	LDW280-11061	-	DW	1	1	SPRING-EXTENSION, A/S - CABIN - FF LOWER	
https://archive.org/stream/rescans505images#page/n60/mode/1up	LDW280-11061	-	DW	1	1	SPRING-EXTENSION, A/S - CABIN - FF LOWER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1333/mode/1up	LDW280-11061	-	DW	2	1	SPRING-EXTENSION, A/S - CABIN - FF LOWER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1338/mode/1up	LDW280-11062	-	DW	1	1	SPRING-COMPRESSION, A/S - CABIN - FF LOWER	
https://archive.org/stream/rescans505images#page/n61/mode/1up	LDW280-11062	-	DW	1	1	SPRING-COMPRESSION, A/S - CABIN - FF LOWER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1339/mode/1up	LDW280-11062	-	DW	2	1	SPRING-COMPRESSION, A/S - CABIN - FF LOWER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1348/mode/1up	LDW280-11063	-	EO	C01	1	SUPPORT ASSY, ASCENT STAGE - M/S ENG MOUNT VIBRATION AMPLIFIER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1349/mode/1up	LDW280-11063	-	EO	C02	1	SUPPORT ASSY, ASCENT STAGE - M/S ENG MOUNT VIBRATION AMPLIFIER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1350/mode/1up	LDW280-11063	-	EO	C03	1	SUPPORT ASSY, ASCENT STAGE - M/S ENG MOUNT VIBRATION AMPLIFIER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1344/mode/1up	LDW280-11063	B	DW	1	1	SUPPORT ASSY, ASCENT STAGE - M/S ENG MOUNT VIBRATION AMPLIFIER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1346/mode/1up	LDW280-11063	B	DW	2	1	SUPPORT ASSY, ASCENT STAGE - M/S ENG MOUNT VIBRATION AMPLIFIER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1347/mode/1up	LDW280-11063	B	DW	3	1	SUPPORT ASSY, ASCENT STAGE - M/S ENG MOUNT VIBRATION AMPLIFIER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1345/mode/1up	LDW280-11063	B	DW	1.1	1	SUPPORT ASSY, ASCENT STAGE - M/S ENG MOUNT VIBRATION AMPLIFIER	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1355/mode/1up	LDW280-11064	-	EO	B01	1	DOUBLER, ASCENT STAGE - CABIN EQUIPMENT LINE SUPPORTS	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1351/mode/1up	LDW280-11064	A	DW	1	1	DOUBLER, ASCENT STAGE - CABIN EQUIPMENT LINE SUPPORTS	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1353/mode/1up	LDW280-11064	A	DW	2	1	DOUBLER, ASCENT STAGE - CABIN EQUIPMENT LINE SUPPORTS	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1354/mode/1up	LDW280-11064	A	DW	3	1	DOUBLER, ASCENT STAGE - CABIN EQUIPMENT LINE SUPPORTS	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1352/mode/1up	LDW280-11064	A	DW	1.1	1	DOUBLER, ASCENT STAGE - CABIN EQUIPMENT LINE SUPPORTS	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1356/mode/1up	LDW280-11066	-	DW	1	1	CLIP, A/S - CABIN - F/F - S-BAND ANTENNA	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1357/mode/1up	LDW280-11066	-	DW	2	1	CLIP, A/S - CABIN - F/F - S-BAND ANTENNA	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1358/mode/1up	LDW280-11066	-	DW	3	1	CLIP, A/S - CABIN - F/F - S-BAND ANTENNA	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1360/mode/1up	LDW280-11067	B	DW	1	1	BRACKET, ASCENT STAGE - MID SECTION X310.5 DECK	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1362/mode/1up	LDW280-11067	B	DW	2	1	BRACKET, ASCENT STAGE - MID SECTION X310.5 DECK	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1363/mode/1up	LDW280-11067	B	DW	3	1	BRACKET, ASCENT STAGE - MID SECTION X310.5 DECK	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1364/mode/1up	LDW280-11067	B	DW	4	1	BRACKET, ASCENT STAGE - MID SECTION X310.5 DECK	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1361/mode/1up	LDW280-11067	B	DW	1.1	1	BRACKET, ASCENT STAGE - MID SECTION X310.5 DECK	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1367/mode/1up	LDW280-11068	A	DW	1	1	BRACKET, ASCENT STAGE - MID SECT - PROP. PRES. LINE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1369/mode/1up	LDW280-11068	A	DW	2	1	BRACKET, ASCENT STAGE - MID SECT - PROP. PRES. LINE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1370/mode/1up	LDW280-11068	A	DW	3	1	BRACKET, ASCENT STAGE - MID SECT - PROP. PRES. LINE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1368/mode/1up	LDW280-11068	A	DW	1.1	1	BRACKET, ASCENT STAGE - MID SECT - PROP. PRES. LINE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1375/mode/1up	LDW280-11070	B	DW	1	1	DOUBLER, ASCENT STAGE - MIDSECTION, ±Y22 BEAM REINFORCING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1377/mode/1up	LDW280-11070	B	DW	2	1	DOUBLER, ASCENT STAGE - MIDSECTION, ±Y22 BEAM REINFORCING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1378/mode/1up	LDW280-11070	B	DW	3	1	DOUBLER, ASCENT STAGE - MIDSECTION, ±Y22 BEAM REINFORCING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1376/mode/1up	LDW280-11070	B	DW	1.1	1	DOUBLER, ASCENT STAGE - MIDSECTION, ±Y22 BEAM REINFORCING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1380/mode/1up	LDW280-11071	-	DW	1	1	FLAT SPRING, ASCENT STAGE, MID-SECTION, UPPER HATCH, DOWNSTOP	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1381/mode/1up	LDW280-11071	-	DW	2	1	FLAT SPRING, ASCENT STAGE, MID-SECTION, UPPER HATCH, DOWNSTOP	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1382/mode/1up	LDW280-11071	-	DW	3	1	FLAT SPRING, ASCENT STAGE, MID-SECTION, UPPER HATCH, DOWNSTOP	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1384/mode/1up	LDW280-11072	-	DW	1	1	SHOCK ABSORBER, ASCENT STAGE, MID SECTION, UPPER HATCH - DOWNSTOP	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1385/mode/1up	LDW280-11072	-	DW	2	1	SHOCK ABSORBER, ASCENT STAGE, MID SECTION, UPPER HATCH - DOWNSTOP	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1386/mode/1up	LDW280-11072	-	DW	3	1	SHOCK ABSORBER, ASCENT STAGE, MID SECTION, UPPER HATCH - DOWNSTOP	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1392/mode/1up	LDW280-11073	-	EO	B02	1	BRACKET, ASCENT STAGE - MID SECTION, REACTION CONTROL LINES SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1388/mode/1up	LDW280-11073	A	DW	1	1	BRACKET, ASCENT STAGE - MID SECTION, REACTION CONTROL LINES SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1390/mode/1up	LDW280-11073	A	DW	2	1	BRACKET, ASCENT STAGE - MID SECTION, REACTION CONTROL LINES SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1391/mode/1up	LDW280-11073	A	DW	3	1	BRACKET, ASCENT STAGE - MID SECTION, REACTION CONTROL LINES SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1389/mode/1up	LDW280-11073	A	DW	1.1	1	BRACKET, ASCENT STAGE - MID SECTION, REACTION CONTROL LINES SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1393/mode/1up	LDW280-11074	A	DW	1	1	SKINS, OXIDIZER TANK, ASCENT STAGE, MID SECTION, FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1395/mode/1up	LDW280-11074	A	DW	3	1	SKINS, OXIDIZER TANK, ASCENT STAGE, MID SECTION, FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1394/mode/1up	LDW280-11074	A	DW	1.1	1	SKINS, OXIDIZER TANK, ASCENT STAGE, MID SECTION, FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1400/mode/1up	LDW280-11075	-	DW	3	1	FRAME, ASCENT STAGE - MIDSECT - OXIDIZER FILL-DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1397/mode/1up	LDW280-11075	A	DW	1	1	FRAME, ASCENT STAGE - MIDSECT - OXIDIZER FILL-DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1399/mode/1up	LDW280-11075	A	DW	2	1	FRAME, ASCENT STAGE - MIDSECT - OXIDIZER FILL-DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1398/mode/1up	LDW280-11075	A	DW	1.1	1	FRAME, ASCENT STAGE - MIDSECT - OXIDIZER FILL-DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1402/mode/1up	LDW280-11076	A	DW	1	1	ANGLE, ASCENT STAGE - MID SECT - OXIDIZER FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1404/mode/1up	LDW280-11076	A	DW	2	1	ANGLE, ASCENT STAGE - MID SECT - OXIDIZER FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1405/mode/1up	LDW280-11076	A	DW	3	1	ANGLE, ASCENT STAGE - MID SECT - OXIDIZER FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1403/mode/1up	LDW280-11076	A	DW	1.1	1	ANGLE, ASCENT STAGE - MID SECT - OXIDIZER FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1407/mode/1up	LDW280-11077	A	DW	1	1	ANGLE, ASCENT STAGE - MID SECTION - OXIDIZER FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1409/mode/1up	LDW280-11077	A	DW	2	1	ANGLE, ASCENT STAGE - MID SECTION - OXIDIZER FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1410/mode/1up	LDW280-11077	A	DW	3	1	ANGLE, ASCENT STAGE - MID SECTION - OXIDIZER FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1408/mode/1up	LDW280-11077	A	DW	1.1	1	ANGLE, ASCENT STAGE - MID SECTION - OXIDIZER FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1412/mode/1up	LDW280-11078	A	DW	1	1	CHANNEL, ASCENT STAGE - MID SECTION - OXIDIZER TANK - DRAIN LINE	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1414/mode/1up	LDW280-11078	A	DW	2	1	CHANNEL, ASCENT STAGE - MID SECTION - OXIDIZER TANK - DRAIN LINE	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1413/mode/1up	LDW280-11078	A	DW	1.1	1	CHANNEL, ASCENT STAGE - MID SECTION - OXIDIZER TANK - DRAIN LINE	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1416/mode/1up	LDW280-11079	A	DW	1	1	GUSSET, OXIDIZER TANK - ASCENT STAGE, MID SECTION - FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1418/mode/1up	LDW280-11079	A	DW	2	1	GUSSET, OXIDIZER TANK - ASCENT STAGE, MID SECTION - FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1419/mode/1up	LDW280-11079	A	DW	3	1	GUSSET, OXIDIZER TANK - ASCENT STAGE, MID SECTION - FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1417/mode/1up	LDW280-11079	A	DW	1.1	1	GUSSET, OXIDIZER TANK - ASCENT STAGE, MID SECTION - FILL/DRAIN SHIELD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1421/mode/1up	LDW280-11082	A	DW	2	1	TBD	The title sheet of this drawing is not available.
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1422/mode/1up	LDW280-11089	A	DW	1	1	DOUBLER, ASCENT STAGE, MIDSECTION +Z27 BULKHEAD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1424/mode/1up	LDW280-11089	A	DW	2	1	DOUBLER, ASCENT STAGE, MIDSECTION +Z27 BULKHEAD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1425/mode/1up	LDW280-11089	A	DW	3	1	DOUBLER, ASCENT STAGE, MIDSECTION +Z27 BULKHEAD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1423/mode/1up	LDW280-11089	A	DW	1.1	1	DOUBLER, ASCENT STAGE, MIDSECTION +Z27 BULKHEAD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1429/mode/1up	LDW280-11090	-	EO	A03	1	DOUBLER, ASCENT STAGE - MID SECTION, +Z27 BULKHEAD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1426/mode/1up	LDW280-11090	A	DW	1	1	DOUBLER, ASCENT STAGE - MID SECTION, +Z27 BULKHEAD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1428/mode/1up	LDW280-11090	A	DW	2	1	DOUBLER, ASCENT STAGE - MID SECTION, +Z27 BULKHEAD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1427/mode/1up	LDW280-11090	A	DW	1.1	1	DOUBLER, ASCENT STAGE - MID SECTION, +Z27 BULKHEAD	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1430/mode/1up	LDW280-11091	A	DW	1	1	SUPPORT, ASCENT STAGE MIDSECTION -Z27, BULKHEAD PIPING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1432/mode/1up	LDW280-11091	A	DW	2	1	SUPPORT, ASCENT STAGE MIDSECTION -Z27, BULKHEAD PIPING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1433/mode/1up	LDW280-11091	A	DW	3	1	SUPPORT, ASCENT STAGE MIDSECTION -Z27, BULKHEAD PIPING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1431/mode/1up	LDW280-11091	A	DW	1.1	1	SUPPORT, ASCENT STAGE MIDSECTION -Z27, BULKHEAD PIPING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1434/mode/1up	LDW280-11092	-	DW	1	1	SUPPORT, ASCENT STAGE MID SECTION - Z27, BULKHEAD PIPING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1436/mode/1up	LDW280-11092	-	DW	2	1	SUPPORT, ASCENT STAGE MID SECTION - Z27, BULKHEAD PIPING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1437/mode/1up	LDW280-11092	-	DW	3	1	SUPPORT, ASCENT STAGE MID SECTION - Z27, BULKHEAD PIPING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1435/mode/1up	LDW280-11092	-	DW	1.1	1	SUPPORT, ASCENT STAGE MID SECTION - Z27, BULKHEAD PIPING	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1442/mode/1up	LDW280-11093	-	EO	B01	1	DOUBLER, ASCENT STAGE CABIN - IMU BEAM	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1438/mode/1up	LDW280-11093	A	DW	1	1	DOUBLER, ASCENT STAGE CABIN - IMU BEAM	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1440/mode/1up	LDW280-11093	A	DW	2	1	DOUBLER, ASCENT STAGE CABIN - IMU BEAM	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1441/mode/1up	LDW280-11093	A	DW	3	1	DOUBLER, ASCENT STAGE CABIN - IMU BEAM	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1439/mode/1up	LDW280-11093	A	DW	1.1	1	DOUBLER, ASCENT STAGE CABIN - IMU BEAM	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1443/mode/1up	LDW280-11094	-	DW	1	1	BRACKET, LID H CANNISTER SUPPORT,Y17.25, Z0.0	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1445/mode/1up	LDW280-11094	-	DW	2	1	BRACKET, LID H CANNISTER SUPPORT,Y17.25, Z0.0	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1446/mode/1up	LDW280-11094	-	DW	3	1	BRACKET, LID H CANNISTER SUPPORT,Y17.25, Z0.0	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1444/mode/1up	LDW280-11094	-	DW	1.1	1	BRACKET, LID H CANNISTER SUPPORT,Y17.25, Z0.0	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1450/mode/1up	LDW280-11095	-	DW	2	1	TRUSS, ASCENT STAGE - REACTION CONTROL SYSTEM&DRAIN VALVE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1452/mode/1up	LDW280-11095	-	EO	B02	1	TRUSS, ASCENT STAGE - REACTION CONTROL SYSTEM&DRAIN VALVE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1447/mode/1up	LDW280-11095	A	DW	1	1	TRUSS, ASCENT STAGE - REACTION CONTROL SYSTEM&DRAIN VALVE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1449/mode/1up	LDW280-11095	A	DW	3	1	TRUSS, ASCENT STAGE - REACTION CONTROL SYSTEM&DRAIN VALVE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1448/mode/1up	LDW280-11095	A	DW	1.1	1	TRUSS, ASCENT STAGE - REACTION CONTROL SYSTEM&DRAIN VALVE SUPPORT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1457/mode/1up	LDW280-11096	-	DW	2	1	TRUSS, ASCENT STAGE - RCS FILL&DRAIN VALVE SPT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1458/mode/1up	LDW280-11096	-	DW	3	1	TRUSS, ASCENT STAGE - RCS FILL&DRAIN VALVE SPT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1459/mode/1up	LDW280-11096	-	EO	B01	1	TRUSS, ASCENT STAGE - RCS FILL&DRAIN VALVE SPT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1455/mode/1up	LDW280-11096	A	DW	1	1	TRUSS, ASCENT STAGE - RCS FILL&DRAIN VALVE SPT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1456/mode/1up	LDW280-11096	A	DW	1.1	1	TRUSS, ASCENT STAGE - RCS FILL&DRAIN VALVE SPT	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1461/mode/1up	LDW280-11097	A	DW	1	1	DOUBLER, ASCENT CABIN - FR FACE - EQUIPMENT LINES PENETRATIONS	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1463/mode/1up	LDW280-11097	A	DW	2	1	DOUBLER, ASCENT CABIN - FR FACE - EQUIPMENT LINES PENETRATIONS	
https://archive.org/stream/apertureCardBox505NARASW_images#page/n1464/mode/1up	LDW280-11097	A	DW	3	1	DOUBLER, ASCENT CABIN - FR FACE - EQUIPMENT LINES PENETRATIONS	
